DIA_TRANSPORTE,"NOMBRE_EMPRESA","LINEA","AMBA","TIPO_TRANSPORTE","JURISDICCION","PROVINCIA","MUNICIPIO",CANTIDAD,"DATO_PRELIMINAR"
2026-01-25,"MICRO OMNIBUS TIGRE S.A.","BSAS_LINEA_511A","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ESCOBAR",3,"NO"
2026-01-25,"TRANSPORTES SAN JUAN BAUTISTA S.A.","BSAS_LINEA_512","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",137,"NO"
2026-01-25,"MICRO OMNIBUS TIGRE S.A.","BSAS_LINEA_513A","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ESCOBAR",719,"NO"
2026-01-25,"MICRO OMNIBUS AVENIDA S.A.","BSAS_LINEA_514","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ALMIRANTE BROWN",5386,"NO"
2026-01-25,"TRANSPORTE DEL SUR S.R.L.","BSAS_LINEA_515","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ALMIRANTE BROWN",6032,"NO"
2026-01-25,"EMPRESA J.M. EZEIZA S.R.L.","BSAS_LINEA_518","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","EZEIZA",9213,"NO"
2026-01-25,"LA CENTRAL DE ESCOBAR SA","BSAS_LINEA_520A","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","PILAR",5661,"NO"
2026-01-25,"MICRO OMNIBUS AVENIDA S.A.","BSAS_LINEA_520B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LANUS",2944,"NO"
2026-01-25,"UNION PLATENSE SRL","BSAS_LINEA_520C","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA PLATA",1923,"NO"
2026-01-25,"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL","BSAS_LINEA_523","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LANUS",1720,"NO"
2026-01-25,"EMPRESA CINCO DE AGOSTO S.R.L.","BSAS_LINEA_524","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LANUS",2810,"NO"
2026-01-25,"EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L","BSAS_LINEA_531","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",5080,"NO"
2026-01-25,"EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L","BSAS_LINEA_532","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",2938,"NO"
2026-01-25,"EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L","BSAS_LINEA_533","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",1838,"NO"
2026-01-25,"YITOS S.A.","BSAS_LINEA_541","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",2175,"NO"
2026-01-25,"YITOS S.A.","BSAS_LINEA_543","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",3311,"NO"
2026-01-25,"YITOS S.A.","BSAS_LINEA_544","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",5857,"NO"
2026-01-25,"YITOS S.A.","BSAS_LINEA_549","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",435,"NO"
2026-01-25,"YITOS S.A.","BSAS_LINEA_561","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",809,"NO"
2026-01-25,"EMPRESA NUEVE DE JULIO S.A.T.","BSAS_LINEA_561B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA PLATA",266,"NO"
2026-01-25,"YITOS S.A.","BSAS_LINEA_562","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",2205,"NO"
2026-01-25,"EXPRESO VILLA GALICIA  SAN JOSE S.A.","BSAS_LINEA_564","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",2216,"NO"
2026-01-25,"EXPRESO VILLA NUEVA S.A.","BSAS_LINEA_580","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",1911,"NO"
2026-01-25,"EXPRESO VILLA NUEVA S.A.","BSAS_LINEA_582","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",3140,"NO"
2026-01-25,"MICRO OMNIBUS PRIMERA JUNTA S.A","BSAS_LINEA_583","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",2958,"NO"
2026-01-25,"MICRO OMNIBUS QUILMES S.A.C.I. Y F.","BSAS_LINEA_584","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",2326,"NO"
2026-01-25,"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278","BSAS_LINEA_585","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",8721,"NO"
2026-01-25,"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278","BSAS_LINEA_586","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",252,"NO"
2026-01-25,"MICRO OMNIBUS QUILMES S.A.C.I. Y F.","BSAS_LINEA_603","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","BERAZATEGUI",5562,"NO"
2026-01-25,"MICRO OMNIBUS QUILMES S.A.C.I. Y F.","BSAS_LINEA_619","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","BERAZATEGUI",3116,"NO"
2026-01-25,"NUEVO IDEAL S.A.","BSAS_LINEA_620","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA MATANZA",15065,"NO"
2026-01-25,"TRANSPORTE IDEAL SAN JUSTO S.A.","BSAS_LINEA_621","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA MATANZA",7626,"NO"
2026-01-25,"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I","BSAS_LINEA_622","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA MATANZA",9232,"NO"
2026-01-25,"LA CABAÑA S.A.","BSAS_LINEA_624","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA MATANZA",5576,"NO"
2026-01-25,"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I","BSAS_LINEA_628","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA MATANZA",550,"NO"
2026-01-25,"EMPRESA LINEA 216 S.A.T.","BSAS_LINEA_634","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","MORON",3573,"NO"
2026-01-25,"LA CABAÑA S.A.","BSAS_LINEA_635","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","MORON",2538,"NO"
2026-01-25,"COMPAÑIA ISLEÑA S.R.L.","BSAS_LINEA_670","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL SAN MARTIN",6486,"NO"
2026-01-25,"MICRO OMNIBUS GENERAL SAN MARTIN SAC","BSAS_LINEA_707","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","SAN ISIDRO",3024,"NO"
2026-01-25,"EMPRESA CIUDAD DE SAN FERNANDO SA","BSAS_LINEA_710","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","SAN FERNANDO",4272,"NO"
2026-01-25,"MICRO OMNIBUS TIGRE S.A.","BSAS_LINEA_720","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","TIGRE",15463,"NO"
2026-01-25,"MICRO OMNIBUS GENERAL PACHECO SA","BSAS_LINEA_721","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","TIGRE",10631,"NO"
2026-01-25,"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS","BSAS_LINEA_723","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","TIGRE",826,"NO"
2026-01-25,"LA PRIMERA DE GRAND BOURG S.A.","BSAS_LINEA_740","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","SAN MIGUEL",8446,"NO"
2026-01-25,"SARGENTO CABRAL S.A.DE TRANSPORTE","BSAS_LINEA_741","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","JOSE C. PAZ",6286,"NO"
2026-01-25,"EMPRESA DE TRANSPORTES EL LITORAL S.A.","BSAS_LINEA_749","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","JOSE C. PAZ",6451,"NO"
2026-01-25,"TRANSPORTES COLEGIALES S.A.C.I.","CABA_LINEA_ 42","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",11183,"NO"
2026-01-25,"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR","CABA_LINEA_ 44","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",9468,"NO"
2026-01-25,"NUDO S.A.","CABA_LINEA_ 50","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",9219,"NO"
2026-01-25,"TRANSPORTES LOPE DE VEGA S.A.C.I.","CABA_LINEA_ 76","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",8579,"NO"
2026-01-25,"TRANSPORTES AUTOMOTORES RIACHUELO S.A.","CABA_LINEA_025","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",3009,"NO"
2026-01-25,"JUAN B. JUSTO S.A.T.C.I.","CABA_LINEA_04","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",7437,"NO"
2026-01-25,"TRANSPORTES AUTOMOTORES RIACHUELO S.A.","CABA_LINEA_084","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4925,"NO"
2026-01-25,"TRANSP. SGTO. CABRAL","CABA_LINEA_102","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",6288,"NO"
2026-01-25,"COLECTIVEROS UNIDOS S.A.","CABA_LINEA_106","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",9888,"NO"
2026-01-25,"NUDO S.A.","CABA_LINEA_107","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",7936,"NO"
2026-01-25,"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A","CABA_LINEA_108","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",6498,"NO"
2026-01-25,"TRANSPORTE NUEVE DE JULIO SAC.","CABA_LINEA_109","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",6051,"NO"
2026-01-25,"TRANSPORTES AUTOMOTORES RIACHUELO S.A.","CABA_LINEA_115","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4908,"NO"
2026-01-25,"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.","CABA_LINEA_118","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",8768,"NO"
2026-01-25,"TRANSPORTES AUTOMOTORES CALLAO S.A.","CABA_LINEA_12","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",16428,"NO"
2026-01-25,"NUEVOS RUMBOS S.A.T.A.C.I.F.I.","CABA_LINEA_132","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",15032,"NO"
2026-01-25,"LA NUEVA METROPOL S.A.","CABA_LINEA_151","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",10173,"NO"
2026-01-25,"17 DE AGOSTO S.A.","CABA_LINEA_26","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",10701,"NO"
2026-01-25,"JUAN B. JUSTO S.A.T.C.I.","CABA_LINEA_34","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",17133,"NO"
2026-01-25,"TRANSPORTES SANTA FE S.A.C.I.","CABA_LINEA_39","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",19406,"NO"
2026-01-25,"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.","CABA_LINEA_47","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4137,"NO"
2026-01-25,"LA CENTRAL DE VICENTE LOPEZ S.A.","CABA_LINEA_61","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",1073,"NO"
2026-01-25,"LA CENTRAL DE VICENTE LOPEZ S.A.","CABA_LINEA_62","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",918,"NO"
2026-01-25,"VUELTA DE ROCHA S.A.T.C.I.","CABA_LINEA_64","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",13778,"NO"
2026-01-25,"LA NUEVA METROPOL S.A.","CABA_LINEA_65","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",9164,"NO"
2026-01-25,"TRANSPORTES SESENTA Y OCHO S.R.L.","CABA_LINEA_68","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",13290,"NO"
2026-01-25,"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.","CABA_LINEA_7","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",3676,"NO"
2026-01-25,"COLECTIVEROS UNIDOS S.A.","CABA_LINEA_99","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",2717,"NO"
2026-01-25,"COOP. DE PROVISION DE SERVICIOS 1 DE SEPTIEMBRE LTDA","CHACRA MONTE - PAISSANIDIS","NO","COLECTIVO","MUNICIPAL","RÍO NEGRO","GENERAL ROCA",122,"NO"
2026-01-25,"SOFSE - Mitre","FCC MITRE_TIGRE","SI","TREN","NACIONAL","JN","SD",4,"NO"
2026-01-25,"SOFSE - Roca","FFCC ROCA","SI","TREN","NACIONAL","JN","SD",49366,"NO"
2026-01-25,"SOFSE- SARMIENTO","FFCC SAR","SI","TREN","NACIONAL","JN","SD",20218,"NO"
2026-01-25,"METROVIAS S.A. (URQUIZA)","FFCC URQUIZA","SI","TREN","NACIONAL","JN","SD",10731,"NO"
2026-01-25,"SOFSE - Belgrano Sur","FFCC_BELG_SUR","SI","TREN","NACIONAL","JN","SD",5794,"NO"
2026-01-25,"FERROVIAS S.A.","FFCC_BELGRANO_NORTE","SI","TREN","NACIONAL","JN","SD",22561,"NO"
2026-01-25,"SOFSE - Mitre","FFCC_MITRE","SI","TREN","NACIONAL","JN","SD",31,"NO"
2026-01-25,"SOFSE - Mitre","FFCC_MITRE_CAPILLA","SI","TREN","NACIONAL","JN","SD",37,"NO"
2026-01-25,"SOFSE - Mitre","FFCC_MITRE_ZARATE","SI","TREN","NACIONAL","JN","SD",74,"NO"
2026-01-25,"SOFSE - Roca","FFCC_ROCA_CAÑUELAS-MONTE","SI","TREN","NACIONAL","JN","SD",4,"NO"
2026-01-25,"SOFSE - Roca","FFCC_ROCA_KORN-CHASCOMUS","SI","TREN","NACIONAL","JN","SD",458,"NO"
2026-01-25,"SOFSE - San Martin","FFCC_SANM","SI","TREN","NACIONAL","JN","SD",17646,"NO"
2026-01-25,"SOFSE - Mitre","FFCC_SUAREZ","SI","TREN","NACIONAL","JN","SD",4599,"NO"
2026-01-25,"SOFSE- TREN DE LA COSTA","FFCC_TREN_COSTA","SI","TREN","NACIONAL","JN","SD",5424,"NO"
2026-01-25,"COOP. DE PROVISION DE SERVICIOS 1 DE SEPTIEMBRE LTDA","J.J. GOMEZ - ALTA BARDA","NO","COLECTIVO","MUNICIPAL","RÍO NEGRO","GENERAL ROCA",162,"NO"
2026-01-25,"EMOVA MOVILIDAD S.A. (ex MTV)","LIN_PREMETRO","SI","SUBTE",,,,3133,"NO"
2026-01-25,"MAREGA GUSTAVO ANTONIO","LINEA 03","NO","COLECTIVO","MUNICIPAL","SANTA FE","RECONQUISTA",76,"NO"
2026-01-25,"TRANSPORTE JACOBSEN S.R.L.","LINEA 1 ESQUEL/LA ALDEA","NO","COLECTIVO","PROVINCIAL","CHUBUT","SN",87,"NO"
2026-01-25,"EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L","LINEA 1","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","PINAMAR",2412,"NO"
2026-01-25,"VIA 51 VIAJES SA","LINEA 1","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","TORNQUIST",218,"NO"
2026-01-25,"COOPERATIVA TRABAJO TRANSPORTES CONCORDIA LTDA","LINEA 1","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","CONCORDIA",2122,"NO"
2026-01-25,"ENTE MUNICIPAL DE SERVICIOS URBANOS","LINEA 1","NO","COLECTIVO","MUNICIPAL","LA PAMPA","SANTA ROSA",55,"NO"
2026-01-25,"PEHUENCHE S A","LINEA 1","NO","COLECTIVO","MUNICIPAL","RÍO NEGRO","CIPOLLETTI",289,"NO"
2026-01-25,"EL GALGO SRL","LINEA 1","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",376,"NO"
2026-01-25,"TRANSPORTES SAN CAYETANO S.A.C.","LINEA 1","SI","COLECTIVO","NACIONAL","JN","SD",2468,"NO"
2026-01-25,"CONIFERAL S.A.","LINEA 10","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",2060,"NO"
2026-01-25,"LEAGAS S.A.","LINEA 10","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",903,"NO"
2026-01-25,"VIZZONI LIDIA INES","LINEA 10","NO","COLECTIVO","PROVINCIAL","CATAMARCA","SN",24,"NO"
2026-01-25,"SOCIEDAD DE TRANSPORTE DE MENDOZA SOCIEDAD ANONIMA UNIPERSONAL DE PARTICIPACION ESTATAL","LINEA 100","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1444,"NO"
2026-01-25,"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR","LINEA 101","SI","COLECTIVO","NACIONAL","JN","SD",14002,"NO"
2026-01-25,"CONIFERAL S.A.","LINEA 11","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",2173,"NO"
2026-01-25,"TCM BUS S.R.L.","LINEA 11","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",1131,"NO"
2026-01-25,"SOCIEDAD DE TRANSPORTE DE MENDOZA SOCIEDAD ANONIMA UNIPERSONAL DE PARTICIPACION ESTATAL","LINEA 110","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2421,"NO"
2026-01-25,"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.","LINEA 119","SI","COLECTIVO","NACIONAL","JN","SD",3468,"NO"
2026-01-25,"CONIFERAL S.A.","LINEA 12","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",1610,"NO"
2026-01-25,"EMPRESA CERRO POZO S.R.L.","LINEA 12","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",236,"NO"
2026-01-25,"EMPRESA DE SERVICIOS EL JACARANDA S.A.","LINEA 12","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",190,"NO"
2026-01-25,"ILLAGES S.R.L.","LINEA 12","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",195,"NO"
2026-01-25,"TRANSPORTE YERBA BUENA SRL","LINEA 12","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",265,"NO"
2026-01-25,"ERSA URBANO SA","LINEA 12","NO","COLECTIVO","PROVINCIAL","ENTRE RÍOS","SN",104,"NO"
2026-01-25,"SOCIEDAD DE TRANSPORTE DE MENDOZA SOCIEDAD ANONIMA UNIPERSONAL DE PARTICIPACION ESTATAL","LINEA 121","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",3694,"NO"
2026-01-25,"SOCIEDAD DE TRANSPORTE DE MENDOZA SOCIEDAD ANONIMA UNIPERSONAL DE PARTICIPACION ESTATAL","LINEA 126","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",167,"NO"
2026-01-25,"CONIFERAL S.A.","LINEA 13","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",371,"NO"
2026-01-25,"SOCIEDAD DE TRANSPORTE DE MENDOZA SOCIEDAD ANONIMA UNIPERSONAL DE PARTICIPACION ESTATAL","LINEA 130","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",519,"NO"
2026-01-25,"CONIFERAL S.A.","LINEA 14","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",1716,"NO"
2026-01-25,"SOCIEDAD DE TRANSPORTE DE MENDOZA SOCIEDAD ANONIMA UNIPERSONAL DE PARTICIPACION ESTATAL","LINEA 140","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",855,"NO"
2026-01-25,"ROSARIO GUARANI SA","LINEA 145","SI","COLECTIVO","NACIONAL","JN","SD",5581,"NO"
2026-01-25,"CONIFERAL S.A.","LINEA 15","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",1284,"NO"
2026-01-25,"9 DE JULIO","LINEA 15","NO","COLECTIVO","PROVINCIAL","CATAMARCA","SN",29,"NO"
2026-01-25,"ERSA URBANO SA","LINEA 15","NO","COLECTIVO","PROVINCIAL","ENTRE RÍOS","SN",20,"NO"
2026-01-25,"EMPRESA RECREO S R L","LINEA 157 SFE","NO","COLECTIVO","PROVINCIAL","SANTA FE","SN",1309,"NO"
2026-01-25,"EMPRESA RECREO S R L","LINEA 158 SFE","NO","COLECTIVO","PROVINCIAL","SANTA FE","SN",68,"NO"
2026-01-25,"CONIFERAL S.A.","LINEA 16","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",677,"NO"
2026-01-25,"CONIFERAL S.A.","LINEA 17","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",1174,"NO"
2026-01-25,"EL CONDOR SRL","LINEA 17","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",1075,"NO"
2026-01-25,"CONIFERAL S.A.","LINEA 18","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",1206,"NO"
2026-01-25,"BSV LOGISTICA S.A.S.","LINEA 18","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",575,"NO"
2026-01-25,"ERSA URBANO SA","LINEA 184","SI","COLECTIVO","NACIONAL","JN","SD",2758,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L","LINEA 1856","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",47,"NO"
2026-01-25,"CONIFERAL S.A.","LINEA 19","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",336,"NO"
2026-01-25,"B y V TRANSPORTES S.R.L.","LINEA 19","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",1922,"NO"
2026-01-25,"LINEA 28 DE JULIO SOCIEDAD COOPERATIVA DE TRABAJO DE TRANSPORTES LIMITADA","LINEA 1: TRELEW / PUERTO MADRYN","NO","COLECTIVO","PROVINCIAL","CHUBUT","SN",552,"NO"
2026-01-25,"TRANSPORTE JACOBSEN S.R.L.","LINEA 2 ESQUEL/TREVELIN","NO","COLECTIVO","PROVINCIAL","CHUBUT","SN",431,"NO"
2026-01-25,"COOPERATIVA DE TRABAJO ""12 DE OCTUBRE"" LTADA","LINEA 2","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","CONCORDIA",1112,"NO"
2026-01-25,"ENTE MUNICIPAL DE SERVICIOS URBANOS","LINEA 2","NO","COLECTIVO","MUNICIPAL","LA PAMPA","SANTA ROSA",132,"NO"
2026-01-25,"EMPRESA EL QUEBRACHAL S.R.L","LINEA 20","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",907,"NO"
2026-01-25,"ERSA URBANO SA","LINEA 20","NO","COLECTIVO","PROVINCIAL","ENTRE RÍOS","SN",426,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 200","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2974,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 201","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",3448,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 202","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",201,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 203","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",913,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 204","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1207,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 205","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",246,"NO"
2026-01-25,"NUEVO IDEAL S.A.","LINEA 205","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",2792,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 207","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",252,"NO"
2026-01-25,"EMPRESA EL QUEBRACHAL S.R.L","LINEA 21","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",200,"NO"
2026-01-25,"EMPRESA EL QUEBRACHAL S.R.L","LINEA 22","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",305,"NO"
2026-01-25,"ERSA URBANO SA","LINEA 22","NO","COLECTIVO","PROVINCIAL","ENTRE RÍOS","SN",1185,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 221","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",617,"NO"
2026-01-25,"EMPRESA EL QUEBRACHAL S.R.L","LINEA 23","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",466,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 230","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",265,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 232","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",680,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 233","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1317,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 234","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1430,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 235","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",649,"NO"
2026-01-25,"EMPRESA EL QUEBRACHAL S.R.L","LINEA 24","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",474,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 240","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",423,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 241","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",309,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 242","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",170,"NO"
2026-01-25,"EMPRESA EL QUEBRACHAL S.R.L","LINEA 25","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",699,"NO"
2026-01-25,"20 DE JULIO S.R.L.","LINEA 25","NO","COLECTIVO","PROVINCIAL","CATAMARCA","SN",32,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 250","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",337,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 251","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",311,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 252","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",952,"NO"
2026-01-25,"EMPRESA EL QUEBRACHAL S.R.L","LINEA 26","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",532,"NO"
2026-01-25,"EMPRESA MAIPU S.R.L.","LINEA 260","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",916,"NO"
